,id,date,title,text
18965,EFCA_NEWS_0031,2020-04-26,EFCA´s chartered patrol vessel Lundy Sentinel has provided assistance to an Estonian fishing vessel in NAFO Regulatory Area,"Yesterday, at 13:14 GMT, a Portuguese trawler relayed a MAYDAY message to Lundy Sentinel reporting that an Estonian trawler required immediate assistance due to a fire on-board. Lundy Sentinel´s captain responded immediately to the assistance request and proceeded to the Estonian fishing vessel position. Weather conditions on the scene of action were wind 18 knots, swell 3 meters with a thick fog. Lundy Sentinel remained close to the Estonian fishing vessel position on stand-by duty for assistance until a Canadian Coast Guard ship arrived on the scene of action and took over stand-by duty. Portuguese flagged Lundy Sentinel belongs to Sentinel Marine Ltd and is rented by the European Fisheries Control Agency (EFCA) located in Vigo (Spain) under a time-charter contract in the framework of the European cooperation on Coast Guard, which also includes fisheries monitoring, control and surveillance (MCS). Lundy Sentinel is currently delivering the European Union fisheries inspection commitments to the Northwest Atlantic Fisheries Organisation (NAFO) in accordance with Covid-19 protocols. This operation took place in central Atlantic Canadian Search and Rescue Region under the coordination of the Joint Rescue Coordination Centre of Halifax (Nova Scotia)."
19731,EMCDDA_UNK_0398,2012-12-14,New EU drugs strategy endorsed," The new EU drugs strategy (2013–20) was endorsed by the Justice and Home Affairs Council on 7 December. Through an integrated, balanced and evidence-based approach to drugs, the strategy aims to contribute to reducing drug demand, drug supply and drug-related health and social risks. The strategy is structured around two policy areas (reducing supply and demand) and three cross-cutting themes: coordination; international cooperation; and information, research, monitoring and evaluation. For more on the strategy’s objectives, see Council's document (CORDROGUE 101). "
19868,EMCDDA_UNK_0535,2007-01-16,New mission statement helps Centre respond to new challenges in drugs field, PDF multilingual  RecastRegulationDEfinal.pdf - de [7 KB] RecastRegulationENfinal.pdf - en [5 KB] RecastRegulationFRfinal.pdf - fr [7 KB] RecastRegulationPTfinal.pdf - pt [7 KB] 
19860,EMCDDA_UNK_0527,2007-11-05,Launch details for the 2007 Annual report from the EU drugs agency, PDF multilingual  TasterBG2007Final.pdf - bg [16 KB] TasterCS2007Final.pdf - cs [17 KB] TasterDA2007Final.pdf - da [6 KB] TasterDE2007Final.pdf - de [7 KB] TasterEL2007Final.pdf - el [9 KB] TasterEN2007Final.pdf - en [4 KB] TasterES2007Final.pdf - es [6 KB] TasterET2007Final.pdf - et [13 KB] TasterFI2007Final.pdf - fi [5 KB] TasterFR2007Final.pdf - fr [7 KB] TasterHU2007Final.pdf - hu [18 KB] TasterIT2007Final.pdf - it [5 KB] TasterLT2007Final.pdf - lt [17 KB] TasterLV2007Final.pdf - lv [16 KB] TasterNL2007Final.pdf - nl [4 KB] TasterNO2007Final.pdf - no [6 KB] TasterPL2007Final.pdf - pl [16 KB] TasterPT2007Final.pdf - pt [7 KB] TasterRO2007Final.pdf - ro [16 KB] TasterSK2007Final.pdf - sk [18 KB] TasterSL2007Final.pdf - sl [17 KB] TasterSV2007Final.pdf - sv [8 KB] TasterTR2007Final.pdf - tr [16 KB] 
19416,EMCDDA_UNK_0081,2020-05-12,COVID-19: New EMCDDA study highlights drop in availability of drug services in Europe but increase in innovation ," As Europe grapples with the unprecedented public health threat posed by COVID-19, how is the outbreak affecting drug users and service providers? In a new study published today — Impact of COVID-19 on drug services and help-seeking in Europe — the EMCDDA reports signs of a drop in the availability of drug services during the pandemic and in the numbers of those seeking help. But the study also provides insight into how services have adapted and innovated during the fast-changing crisis in ways that could be carried forward into the future. The report is the first in a series of briefings resulting from an EMCDDA ‘trendspotter’ study, launched in April to explore the impact of COVID-19 on the drug situation and responses to it. The agency’s trendspotter methodology explores emerging drug-related trends by rapidly collecting and triangulating data from a variety of sources to allow for timely assessments of topics of concern. Due to national emergency restrictions, the method was adapted to suit online investigation and the study designed to be carried out in successive waves (1). The findings released today stem from the first wave of the investigation which focused on drug services. Results highlight that COVID-19 and national lockdowns have led to reduced availability and provision of treatment and harm-reduction services in most European countries. Emerging evidence suggests that, like other healthcare providers, drug services are facing a range of challenges including: staffing shortages; access to personal protective equipment; and managing infected clients and staff vulnerability to infection. Preliminary findings from the study show that drug services are adapting and innovating during COVID-19, with similar characteristics reported across Europe. With face-to-face counselling curtailed during containment, telemedicine by phone or video has been embraced as an alternative across European drug services. Providers of opioid substitution treatment (OST) have also acted rapidly to change the way in which they provide medication (e.g. mobile OST) and respond to new treatment demands (e.g. new induction procedures), while most countries have relaxed regulations on take-home OST for stable patients (e.g. prescribing for larger quantities or longer periods). Harm-reduction services have also been swift to adapt, playing a key role in providing frontline support during the crisis. This includes: increasing outreach work and needle- and syringe-exchange activities; providing shelter management for homeless and marginalised groups; maintaining drug consumption room services (in situ or mobile) and moving some interventions online (e.g. drug checking). The briefing presents a snapshot of how the demand for specialised treatment evolved between January 2020 and March 2020, providing a first insight on the impact of COVID-19 on help-seeking behaviour. Data show that there was some drop in demand for treatment services during this period for reasons including closure or restricted access to treatment centres and clients’ inability to reach centres due to confinement measures. But this was partially compensated by remote technology and modified interventions. When questioned on the ‘new normal’ for drug services in Europe post-COVID-19, many of the experts surveyed were in favour of maintaining some of the service changes rapidly introduced in recent months. The use of telemedicine was the most cited example, being seen as a useful complement to face-to-face services in the future. Coordination between public, private and non-governmental actors during the crisis was also welcomed by respondents and seen as particularly beneficial for services users. As confinement procedures are eased, drug services will be expected to maintain a broad range of health protection measures, adapt their routines and reinforce contingency planning in case of a second wave. Negative economic forecasts for national economies raise particular concerns over potential budget cuts for drug services and greater marginalisation of certain social groups. Nevertheless, many survey respondents remained hopeful that the innovation and collaboration seen in recent months would remain positive features of drug services in Europe in the foreseeable future. "
19484,EMCDDA_UNK_0149,2018-12-14,Board re-elects French member Laura d’Arrigo as Chair and Austrian member Franz Pietsch as Vice-Chair," The EMCDDA Management Board, meeting in Lisbon this week, held elections today for the positions of Chair and Vice-Chair of the Board. Laura d’Arrigo (France), Diplomatic advisor at the French Interministerial Mission for Combating Drugs and Addictive Behaviours (Mission interministérielle de lutte contre les drogues et les conduites addictives — MILDECA) was re-elected Chair for the next three years. Ms d’Arrigo has been member of the Board since December 2013 and is the first woman to hold the position. After several years working for the EU institutions, in particular the European Commission, Ms d’Arrigo was entrusted by the French authorities in 2007 to contribute to implementing and coordinating French foreign policy in the drugs field, both at bilateral and multilateral level. Between 2010 and 2014, she chaired the Permanent Correspondents of the Pompidou Group of the Council of Europe. Franz Pietsch (Austria) was re-elected to the position of Vice-Chair today. Mr Pietsch, who has been a member of the Board since 2002, is representative of Austria regarding international matters of addiction and drug issues and is Deputy Director-General and Head of Department for Tobacco, Alcohol, Non-substance-related Addictions and International Affairs of Addiction. Commenting on the results, EMCDDA Director Alexis Goosdeel said: ‘I congratulate the Chair and Vice-Chair on their re-election and thank them for their hard work and cooperation throughout their first mandate. I look forward to working with them in accomplishing the EMCDDA Strategy 2025 and work programme for 2019–21 and, together, contributing to a healthier and more secure Europe‘. Claude Gillard (Belgium), founding member of the agency, was also re-elected today as member and Chair of the EMCDDA Budget Committee. Mr Gillard has chaired the committee since 2003. Lars Petersen (Denmark) was elected as member of the Executive Committee. The Management Board is the EMCDDA’s main decision-making body and meets twice a year. It consists of one representative from each EU Member State, Turkey and Norway, two European Commission representatives and two independent experts in the drugs field designated by the European Parliament. At its meeting in Lisbon this week (13–14 December), the Board gave its final seal of approval on the agency’s 2019 budget and work programme 2019–21. Discussions also covered cooperation between the agency and Albania and Ukraine and procedures for establishing a list of experts to assist the EMCDDA Scientific Committee in risk assessments of new psychoactive substances. A call for expression of interest will be launched on the agency’s website in Spring 2019. Finally, the Board discussed the key conclusions of an external evaluation of the EMCDDA and recent developments in cannabis policies. "
19845,EMCDDA_UNK_0512,2008-10-20,Annual report 2008 from the EU drugs agency — launch details, Latest on the drugs problem across Europe 
19510,EMCDDA_UNK_0175,2018-07-04,Uruguay reports on regulated cannabis growing and sales," In Uruguay, the Institute for Regulation and Control of Cannabis (IRCCA) released a report on the national regulated market, based on data up to 5 June 2018. After the market was legalised in 2013, resident users could register for only one of three ways to obtain cannabis: home growing, communal growing (social club), or buying state-grown cannabis from pharmacies (which only started to sell the drug in July 2017). Cannabis sold in pharmacies initially had a potency of 2.5 % THC and 6-7 % CBD, though this changed in December 2017 to 9 % THC and 3 % CBD. It is sold in 5-gram sachets for UY$200 [EUR 5.80], and users may buy 40 grams per month. As of June 2018, some 958 kilograms of cannabis had been sold in this way. Who is buying? Uruguay has a population of 3.5 million. The report shows that 35 246 people are registered to obtain cannabis; 8 583 by home growing, 24 324 for pharmacy purchases and 2 339 as members of 91 clubs (averaging 26 members per club). About three-quarters (18 981, or 78 %) of those registered for pharmacy purchase have actually made purchases. Comparing these numbers to a 2014 population survey of cannabis use, it is estimated that 24 % of those who had used the drug in the previous year in Uruguay get their cannabis from the legal market. However, IRCCA estimates that each home-grower and club member shares with two other users, and each pharmacy buyer shares with one, and in this way the policy reaches some 55 % of the users in the country. Males account for 73 % of the pharmacy purchasers and 76 % of the home-growers. Around 80 % of those registered for home grow or pharmacy purchases are aged between 18 and 44, with home-growers slightly older on average. Around two-thirds of those registered for pharmacy purchase are in employment. Is cannabis available everywhere? Eight out of 19 regions in the country have pharmacies selling cannabis. The region of the capital city, Montevideo, accounted for 57 % of the registrations for cannabis sold in pharmacies, as well as 45 % of the clubs, but only 32 % of the home-growers. Read the full report (in Spanish) >> "
19720,EMCDDA_UNK_0387,2013-05-14,UK Home Office Minister visits EMCDDA," Mr Jeremy Browne, UK Home Office Minister for Crime Prevention, will visit the EMCDDA today where he will meet the agency’s Scientific Director and other staff to discuss emerging drug use trends and drug markets in Europe. Mr Browne heads a six-person delegation which is visiting Portugal to examine the country’s drug policy model. The fact-finding trip takes place in the context of a reassessment of the UK's policy on drugs and drug addiction. The delegation will also be visiting Denmark, Switzerland, Sweden and a number of cities in the United States. "
2467,EIGE_NEWS_0076,2017-05-15,Tackling violence requires more comparable data,"Violence against women is happening in all corners of the EU but we still do not know its full extent. More reliable and comparable data are urgently needed to ensure that policy responses to violence are as effective as possible. EIGE’s new project on improving administrative data takes the Institute’s previous work on the topic one step further. It aims to improve the availability, quality and comparability of data collected by police and justice services on intimate partner violence and rape. Administrative data shed light on cases of violence that might otherwise go undetected. “If a woman goes to the police to report that she has been raped, the crime should be registered. Then if the matter goes to court, the justice system should also record the case and the outcome. These types of records are what we call administrative data. They provide a better understanding of the demand for services by victims, the response by police and justice and the effectiveness of prevention and protection measures”, explained Barbora Holubova, gender-based violence researcher at EIGE. All EU countries collect administrative data but to varying extents and in different ways. For this reason, important information is often missing, such as the relationship between the victim and the perpetrator, which is crucial to identify cases of intimate partner violence. In addition, definitions of violence are different in each country, making it difficult to compare data across the EU. For example, only five Member States refer to intimate partner violence when describing violence between partners. In 10 Member States, the word ‘domestic violence’ is used and the term ‘family violence or ‘violence in the family’ is used in another 12 Member States. Furthermore, this information is often collected in different ways. For example, some administrative data sources count only solved cases (Sweden), while others count each incident (Germany). More reporting of violence would lead to increased reliability of information. “Many women do not come forward to report violence because there is still a lot of stigma and social acceptance around it. Sometimes victims are blamed for the violence and some might not yet have established trust in the police and justice” said Barbora Holubova. Currently, EIGE is organising meetings with all Member States and national authorities responsible for data collection on violence against women. After discussing gaps and challenges, EIGE will propose country-specific recommendations that take into account the legal context of each country. The recommendations aim to improve and harmonise data collection methods and assist countries with their regular reporting duties, for example to Eurostat, and for reporting requirements under the Victims’ Rights Directive and the Istanbul Convention. Ultimately, they will support EU efforts to eradicate violence against women. For more information, please contact Barbora Holubova, barbora.holubova@eige.europa.eu Read more about EIGE’s work on administrative data here Have a look at EIGE’s good practices on administrative data here Image © European Union 2013 - Source EP"
2556,EIGE_NEWS_0165,2012-05-09,The Seimas discussed relevant matters of equal opportunities for women and men,"The priorities of the National Programme on Equal Opportunities for Women and Men 2010-2014, the Information Portal and Electronic Network for Women, the activities of the European Institute for Gender Equality, as well as the Lithuanian version of the website of the Institute were presented today on 8 May at the European Information Office of the Seimas during an event organised by the Ministry of Social Security and Labour and the European Institute for Gender Equality. The audience was greeted by the Minister of Social Security and Labour Donatas Jankauskas, and by the Director of the European Institute for Gender Equality Virginija Langbakk. 'Women and men are equivalent components of our society. It is only natural and socially right that in all areas of life they are granted equal rights and opportunities, that the status of both women and men is equal, and that the potential of both women and men is used for the growth of the national economy as well as the wellbeing of society in an efficient and equal manner', - said Minister Jankauskas. The Programme on Equal Opportunities for Women and Men 2010-2014was presented by the vice-minister of the Ministry of Social Security and Labour and the Chairman of the Commission of Equal Opportunities for Women and Men Prof. Audrius Bitinas. 'Lithuania was the first country in Eastern and Central Europe in 1998 to pass a Law on Equal Opportunities for Women and Men, ensuring equal rights de jure and binding all state and municipal institutions to perform programmes and measures aimed at ensuring equal opportunities for women and men de facto. Consistent and systematic work implementing the National Programme on Equal Opportunities for Women and Men has resulted in Lithuania exceeding the EU average in terms of most of the indicators of gender equality', – stated Vice-minister Bitinas. The targets of the National Programme on Equal Opportunities for Women and Men 2010-2014 are to ensure that the provisions of the Law on Equal Opportunities for Women and Men are implemented in a consistent, complex, and methodical manner in all areas, as well as to ensure that European Union and international obligations are implemented in the field of equality of women and men. The plan for the implementation means of the programme was approved in order to achieve these targets. The upgrading and updating of the Information Portal and Electronic Network for Women, administered by the Women’s Information Center, was supported in pursuance of the tasks of the aforementioned Programme. Implementation of this measure enabled better dissemination of information on the equality of women and men and also made more opportunities available for wider cooperation on gender equality issues. As part of the implementation of the Programme, in 2011 the European Institute for Gender Equality was able to launch the Lithuanian version of its web page, and in 2012 – to make it public and update the same. Today’s event is also dedicated to ensuring the visibility of the Institute in Lithuania. The Information Portal and Electronic Network for Women was presented by the project manager of the Women’s Information Centre Kamilė Butkevičiūtė, the Lithuanian version of the European Institute for Gender Equality web page – by chief investigator of the Institute Jolanta Reingardė, and the activities of the Institute – by the director of the Institute Virginija Langbakk. 'Accessibility of information in the native language can substantially increase the possibilities for encouraging the equality of women and men. I think that not only organisations, but also individuals, will take advantage of this unique opportunity to find out more about new changes in the field of equality of women and men. Such initiatives of the European Union Member States are very welcome', said the Director of the European Institute for Gender Equality Virginija Langbakk."
2441,EIGE_NEWS_0050,2018-10-17,Trafficking for sexual exploitation: a gendered crime,"Trafficking for sexual exploitation is the most commonly reported form of human trafficking in the European Union. It is a form of gender-based violence that disproportionately affects women. 95% of registered victims of trafficking for sexual exploitation in the EU are women or girls. Trafficking in women and girls remains a structural form of violence against women. Member States are obliged by law to take gender specific measures to assist and protect victims. In the lead up to the EU Anti-Trafficking day on 18 October, the European Institute for Gender Equality (EIGE) has published a report on the matter. “Our research shows that trafficking for sexual exploitation is rooted in gender inequalities. Anti-trafficking efforts cannot and must not overlook the gender-specific roots of this crime, which make women and girls more vulnerable to trafficking,” said Virginija Langbakk, EIGE’s director. “Women and girls make up the majority of reported victims of trafficking and continue to be disproportionately affected. This report forms part of a new set of priority actions presented by the Commission in December 2017, and reflects the commitments agreed in the Joint Statement signed by the Heads of ten EU Agencies last June. I believe it will help the many women and girls who have suffered unfathomably at the hands of traffickers and abusers. It will also help Member States translate into action their legal obligations to adopt gender-specific measures which take into account the form of exploitation victims have been subjected to,” said the EU Anti-Trafficking Coordinator Myria Vassiliadou. Victims of trafficking hold the right to assistance, support and protection. EIGE has analysed both the EU Anti-Trafficking Directive and the Victims’ Rights Directive from a gender perspective. The Institute, in cooperation with the European Commission, has developed gender and child specific recommendations to help Member States implement the directives and monitor their progress. Both directives need to be implemented in complementarity in order to maximise their potential to protect. National strategies to address trafficking for sexual exploitation should also be included in a broader national strategy to combat gender-based violence. Further information Read the report Gender-specific measures in anti-trafficking actions For more information, please contact Veronica Collins, +37052127449, veronica.collins@eige.europa.eu Follow us on Facebook and Twitter for more updates and news. Subscribe to our monthly newsletter here. Image copyright: kuzmaphoto/Shutterstock.com"
11067,EASA_NEWS_0351,2015-07-09,EASA consults on simpler rules for aircraft maintenance in General Aviation (Part-M Light)," The objective to make maintenance rules for General Aviation simpler and lighter is coming a step closer to reality. Today the Agency’s Part-M Light proposal was put forward for consultation, a significant milestone in the process. The objective is to have proportional aircraft maintenance rules applicable to the lighter end of the General Aviation activities. This ‘Notice of Proposed Amendment’ to the rules (NPA) is part of the Agency’s activities within the General Aviation Road Map to create simpler lighter and better regulations for the General Aviation community. You can read the NPA and use the comment response tool here. "
10976,EASA_NEWS_0260,2016-11-09,Easier access of GA pilots to Instrument Flying Rules (IFR) rating," The NPA was published in November 2016 and proposes the introduction of a ‘Basic Instrument Rating (BIR)’, which is a qualification to fly in Instrument Flight Rules (IFR), but based on more proportionate requirements when compared to the traditional instrument rating, and tailored to the need of GA pilots. "
11168,EASA_NEWS_0452,2012-04-11,Commission Regulation (EU) No 290/2012," Commission Regulation (EU) No 290/2012 of 30 March 2012 has been published in the Official Journal. It is amending Regulation (EU) No 1178/2011 laying down technical requirements and administrative procedures related to civil aviation aircrew. It contains the additional three annexes of the aircrew regulation covering the qualification of cabin crew, the authority requirements and the organisation requirements for aircrew. The Agency intends to publish the corresponding Acceptable Means of Compliance (AMC) and Guidance Material (GM) in the coming weeks. "
11276,EASA_PR_0050,2017-04-05,EASA issues safety recommendations for the transport of Portable Electronic Devices containing lithium batteries," The European Aviation Safety Agency (EASA) issued today a Safety Information Bulletin to remind airlines and aircraft operators of important principles for the safe transport of Portable Electronic Devices (PEDs) containing lithium batteries. These principles should be taken into account by the airlines when they perform their safety risk assessment. PEDs containing lithium batteries are considered as dangerous goods. When carried by passengers, they should preferably be carried in the passenger cabin. This would enable the crew to react quickly in case an incident involving such PED occurs. When the carriage of PEDs in the cabin is not allowed, it leads to a significant increase of the number of PEDs in the cargo compartment. Certain precautions should therefore be observed to mitigate the risk of accidental fire in the cargo hold. In particular, PEDs placed in checked baggage must be completely switched off and well protected from accidental activation. “Passengers and crews safety is our highest priority. Spontaneous ignition or thermal runaway of Lithium batteries present safety risks which need to be taken into account. We must take all precautions to make sure that mitigating one risk does not lead to another risk” said Patrick Ky, EASA’s Executive Director. EASA Safety Information Bulletin 2017-04 "
11320,EASA_PR_0095,2012-11-26,EASA publishes new simplified rules for Third Country Operators in the European Union," The European Aviation Safety Agency (EASA) today published a proposal to establish a single system for the safety approval of Third Country Operators (TCO) operating into, within or out of the European Union (EU). Released in a document known as an Opinion, the proposed rules have been subject to two rounds public consultation in 2011 and 2012 fully involving all concerned stakeholders. Opinion 05/2012 aims to enhance safety of third country operators by ensuring continuous compliance with standards set by the International Civil Aviation Organisation (ICAO). Replacing the various national systems existing today, the authorisation process is to be harmonised and streamlined through a single, proportionate and risk-based assessment process. The Opinion will lessen the administrative burden currently faced by both operators from outside Europe and National Aviation Authorities in the EU. The EASA Opinion will now enter the legislative process. It will be finalised by European Commission assisted by National Authorities under Parliamentary scrutiny. The new rules are expected to be adopted into EU law after mid-2013 and fully implemented by the end of 2015. "
11077,EASA_NEWS_0361,2015-04-08,Dangerous Goods in General Aviation," The GA safety strategy demands a more proportionate regulatory framework for the operation of General Aviation sector in Europe. In this context, the GA community came together in 2013 to identify issues that have a significant impact on their activity. They established a common list known as the ‘GA community projects/proposals’ and delivered this to Agency at the end of 2013. The Agency fostered a new collaboration with all partners - the GA community, European Commission and the Member States – and seeked for integrated solutions to increase the probability of acceptance of the results.  Many of the issues have already been addressed, while others are in the pipeline. The Dangerous Goods (DG) case is a good example where the Agency worked closely with Member States DG experts and the GA community to design a simpler approach towards the GA sector. To this end, a proposal for a simplification of the DG requirements in Part NCO has been integrated in the PBN opinion. Focus will be placed on raising DG awareness among GA pilots by means of safety promotion initiatives, to be undertaken by the NAAs. The PBN opinion is available at http://hub.easa.europa.eu/crt/. "
10845,EASA_NEWS_0125,2018-08-10,EASA engaged in a “responsible disclosure” of cybersecurity issues in coordination with operators and authorities," Cyber security is becoming more and more important in the aviation sector due also to technological advances. EASA’s role is to ensure that cyber risks are taken into account during aircrafts design, development and operation and then controlled in order to avoid adverse effects on citizens’ safety. Last year IOActive engaged in a ‘responsible disclosure’ with EASA of some vulnerabilities that had been found in onboard satcom system providing internet to passengers. The process of responsible disclosure ensures that potential safety risks are addressed before the vulnerability is made public. Following this process EASA coordinated with operators and authorities and perform independent verifications. It was concluded that there was no impact on safety, based on the technical knowledge of certified installation. Furthermore, the supplier corrected the vulnerabilities and once it was determined that the corrections were implemented and that no system was accessible from the internet, it was agreed with IOActive that they could publicise their research. More information on what EASA does in this domain can be found on the Cybersecurity page. "
11409,EASA_PR_0189,2006-01-20,Design Organisation Approvals - Feedback Requested," The European Aviation Safety Agency (EASA) has launched an initiative as part of its rulemaking programme to review the concept, rules and implementing procedures relating to Design Organisation Approval (DOA). The aim of this initiative is to determine a possible future structure for such approvals that will both ensure that the necessary safeguards are retained for the airworthiness and continued airworthiness of aircraft, while providing an efficient and economic process that meets the current and future needs of the aviation Industry. A questionnaire has been developed by the Agency as a first step to allow stakeholders to contribute to this review by inputting their experiences of using DOA as well as their future aspirations. Stakeholders are requested to complete the questionnaire and return it to the Agency by 31 March 2006. "
11398,EASA_PR_0175,2007-09-11,Agency issues 2006 Safety Review High level of aviation safety in Europe," EASA's 2006 Annual Safety Review highlights the significant improvements achieved in aviation safety in recent years. Worldwide, 2006 saw the lowest number of fatal accidents (42) to fixed wing aircraft in public transportation within the last decade (1997-2006). 	The Annual Safety Review is compiled by EASA to inform the public of safety levels in civil aviation. The data used are provided by the International Civil Aviation Organisation (ICAO) and the Agency’s 31 members, which include the 27 Member States of the European Union, as well as Iceland, Liechtenstein, Norway and Switzerland. 	In 2006 the number of fatal accidents to fixed wing aircraft in public transportation in Europe (6) was equal to the average for the decade, although it hasincreased since 2004, which was exceptionally low (2). Even though accident rates in Europe are low, the Agency’s Review indicates that there is still room for improvement. 	Efforts to maintain and improve aviation safety continue to be a priority for EASA. Responding to the need for a coordinated European effort, the Agency launched in April 2006 the European Strategic Safety Initiative (ESSI). The objective of ESSI is to further enhance safety for European citizens, through analysis of data and coordination with safety initiatives worldwide. 	EASA also takes specific actions in response to accident experience. These include working on the improvement of regulatory material in its rulemaking activities and improving the operational system by actions including the issuing of Airworthiness Directives "
26530,EIOPA_NEWS_0193,2020-02-20,EIOPA publicly consults on implementing technical standards for supervisory reporting and cooperation for the Pan-European Personal Pension Product (PEPP),"Today, the European Insurance and Occupational Pensions Authority (EIOPA) launched the public consultation on implementing technical standards for supervisory reporting and cooperation as mandated by the Pan-European Personal Pension Product (PEPP) Regulation. The proposals specify the annual supervisory reporting requirements on PEPP and formalise the notifications required by the PEPP Regulation to facilitate efficient processes in the cooperation between competent authorities and EIOPA. The regular, annual submission of information on the PEPP business and efficient communication channels between competent authorities are key building blocks of the supervisory framework for the PEPP.  In developing its proposals, EIOPA sought input from the supervisory community of the insurance and pension sectors, the other European Supervisory Authorities, and conducted an active dialogue with EIOPA's stakeholder groups. Stakeholder feedback is necessary to develop further the proposals and to ensure that the requirements enforce strong product supervision for PEPP and effective cooperation between PEPP competent authorities and EIOPA. The consultation ends on 20 May 2020, 23:59 CET."
26460,EIOPA_NEWS_0123,2020-10-12,ESAs’ Board of Appeal dismisses case against ESMA on alleged non-application of Union law,"The Joint Board of Appeal of the European Supervisory Authorities (ESAs – European Banking Authority, European Insurance and Occupational Pensions Authority, and European Securities and Markets Authority) published today its decision in the appeal case brought by Mr Howerton against the European Securities and Markets Authority (ESMA). The Board of Appeal’s decision considered as inadmissable the Appellant’s claim that six national financial supervisory authorities and ESMA should have taken supervisory steps in relation to an alleged non-application of Union law. The Board of Appeal dismissed the appeal brought forward by Mr Howerton as inadmissible as the facts described by the Appellant do not relate in any way to aspects under the supervision of the relevant six national authorities nor of ESMA. The Board of Appeal does not see, therefore, how the six national financial supervisory authorities and ESMA could investigate and take supervisory steps with regard to the facts described by the Appellant in his complaints and in the appeal. Background Between 5 and 6 July 2020 Mr. Howerton sent several requests to investigate six national competent authorities under Article 17 of Regulation (EU) No 1095/2010. ESMA assessed the content of the requests to investigate and concluded that the facts described in the requests were outside its remit as they did not fall under any of the Union acts referred to in Article 1(2) of Regulation (EU) No 1095/2010. The Appellant filed an appeal against this conclusion on 3 August 2020."
26639,EIOPA_NEWS_0302,2018-12-20,EIOPA outlines key financial stability risks,"Page Content Today, the European Insurance and Occupational Pensions Authority (EIOPA) published its December 2018 Financial Stability Report of the (re)insurance and occupational pensions sectors in the European Economic Area."
26477,EIOPA_NEWS_0140,2020-07-27,Insurance against pandemic risk: EIOPA identifies options for shared resilience solutions,"Today the European Insurance and Occupational Pensions Authority (EIOPA) published its Issues Paper highlighting options for developing shared resilience solutions for pandemic risk. The paper recognises that private insurance solutions alone will not be sufficient to protect society against the financial consequences of future pandemics. Solutions will require both public and private sector involvement, and build on the following four key elements: Proper risk assessment Risk prevention and adaptation measures Appropriate product design Risk transfer The options include different insurance models and coverage, for example whether cover should be mandatory, and whether payouts should be based on a pre-agreed parameter or index. The options also include different ways the public and private sectors could work together, for example establishing an EU-expert group for data sharing and risk modelling, and creating a platform for public and private coordination on prevention measures. Different potential roles are considered for how the European Union can contribute towards solutions. As a next step, the scope of the shared resilience framework could be expanded to consider further resilience gaps stemming from systemic cyber, climate change impacts in natural catastrophes and terrorism. In developing this paper, EIOPA consulted the insurance and reinsurance industry, as well as commercial insurance buyers and insurance brokers and distributors. Gabriel Bernardino, Chairman of EIOPA, said: ‘It is of the utmost importance not only to have a debate about how our society can better react to future disruptive events such as Covid19 but also to come up with a way forward. While it is clear that insurance cannot cover the full costs of pandemics, insurers and reinsurers should be part of the solution and not part of the problem. Furthermore, I strongly believe that shared resilience solutions can play an important role in mitigating economic fragmentation throughout the European Union and should be part of the recovery efforts towards a European Union that protects its businesses and its citizens. We invite views on the options raised in the paper’. Read the paper"
26682,EIOPA_NEWS_0345,2018-09-05,ESAs report finds automation in financial advice slowly growing but scale of market remains limited,"Page Content The three European Supervisory Authorities (ESAs) – EBA, EIOPA and ESMA – today published the results of their monitoring exercise on automation in financial advice. The Report shows that while the phenomenon of automation in financial advice seems to be slowly growing, the overall number of firms and customers involved is still quite limited. As the identified risks have not materialised and considering the limited growth of the phenomenon, the ESAs believe that no immediate action is necessary. Through this Report, the risks and benefits of this phenomenon, which had previously been identified by the ESAs have largely been confirmed by national competent authorities (NCAs) and remain valid. In examining emerging business models, the ESAs found that automated services are being offered, through partnerships, by established financial intermediaries, rather than by pure FinTech firms. Additionally, some new trends are emerging such as the use of Big Data, chatbots and a broader range of products. The ESAs concluded that given the overall importance of the topic, and the emergence of some ongoing changes to business models, a new monitoring exercise will be conducted if and when the development of the market and market risks warrant this work. Background Following the publication of the Report on Automation in Financial Advice in 2016, this new analysis has been carried out through a survey involving NCAs, on the evolution of 'automation in financial advice' in the securities, banking and insurance sectors over the past two years"
