id	date	title	text	url
ACER_NEWS_0315	2013-07-23	ACER publishes opinions on projects of common interest for trans-European networks	 ACER published its opinions on proposed projects of common interest (PCI) for trans-European networks for electricity and gas in 2013. While taking into account the difficulties encountered during the preparation of the draft regional lists of PCIs and some methodological weaknesses of the process, the Agency believes that the draft regional lists of gas, electricity transmission and electricity smart grids projects merit adoption as the first Union list of PCIs. The Agency suggests complementing the 2013 Union list by additional information about the degree of maturity, costs and benefits of each individual PCI, and believes that the complementary information could be added soon after 31 October 2013 -deadline for the submission of investment requests by project promoters. The Agency also notes that all PCIs will be fully reassessed in the next PCI selection round, in line with the Regulation 347/2013 and that the assessments should follow the detailed recommendations provided in the two Agency opinions. Such recommendations include, among others: the set-up of a proper data base needed for the consistent assessment of the projects; the continuation of work by ENTSOs to further improve the Ten Year Network Development Plans for use in PCI selection; the improvement of data collection by using revised questionnaires for project promoters; the application of a consistent clustering approach throughout Europe; and the timely development of sound cost-benefit analysis methodologies that would include the monetisation of costs and benefits.​	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-opinions-on-projects-of-common-interest-for-trans-European-networks.aspx
ACER_NEWS_0316	2013-07-18	ACER opens a Public Consultation on Cost allocation methodologies and Tariffs for Incremental capacity	 ​From 18 July 2013 to 17 September 2013 the Agency for the Cooperation of Energy Regulators (ACER) is running a Public Consultation on the Draft Framework Guidelines on rules regarding harmonised transmission tariff structures for gas. This PC is focusing on Cost allocation and the determination of the reference price as well as on the delineation of Tariff rules applicable for Incremental capacity. The consultation will allow stakeholders to assess policy proposals by answering to the relevant questions of the online questionnaire. More information here	https://www.acer.europa.eu/Media/News/Pages/Public-Consultation-on-Cost-allocation-methodologies-and-Tariffs-for-Incremental-capacity.aspx
ACER_NEWS_0317	2013-07-18	ACER and ESMA strengthen their cooperation	 The Agency for the Cooperation of Energy Regulators (ACER) and the European Securities and Markets Authority (ESMA) have put in place an agreement for their cooperation and exchange of information. The ACER Director, Alberto Pototschnig, and ESMA’s Chair, Steven Maijoor, have signed today a Memorandum of Understanding which establishes a consistent system for exchanging information when the regulatory responsibilities of both EU bodies coincide in relation to wholesale energy markets, which encompass trading in commodity and derivatives contracts.   Alberto Pototschnig defined this MoU as “a milestone to foster a coordinated and consistent approach in the fight against market abuse on wholesale energy markets at Union level”. Steven Maijoor, welcoming the signing, said “this agreement reflects our desire to ensure that both investors and the integrity of our markets are protected from the effects of market abuse.”   Press release. Memorandum of Understanding. ​	https://www.acer.europa.eu/Media/News/Pages/ACER-and-ESMA-strengthen-their-cooperation-.aspx
ACER_NEWS_0318	2013-07-01	Croatian Energy Regulatory Agency joins ACER	 ACER welcomes Croatia as the 28th Member State of the European Union. As a result, from today, Hrvatska energetska regulatorna agencija (HERA), the Croatian energy regulatory agency, participates in the Agency for the Cooperation of Energy Regulators, and will be represented in its Board of Regulators. HERA was founded as an autonomous, independent and non-profit public institution by the Republic of Croatia in order to establish and implement regulation of energy activities.  More about ACER Board of Regulators. 	https://www.acer.europa.eu/Media/News/Pages/Croatian-Energy-Regulatory-Agency-joins-ACER.aspx
ACER_NEWS_0319	2013-07-01	ACER invites stakeholders to express by writing their views on the Network Code on Load-Frequency Control and Reserves	 On 28 June 2013, the Agency received from ENTSO-E the Network Code on Load-Frequency Control and Reserves, including its supporting document. In order to ensure transparency and involvement of stakeholders as early as possible in the process, the Agency invites all interested stakeholders to express in writing their views on the Network Code on Load-Frequency Control and Reserves by email to LFCR_NC@acer.europa.eu until 8 August 2013. Further information may be found here.	https://www.acer.europa.eu/Media/News/Pages/ACER-invites-stakeholders-to-express-by-writing-their-views-on-the-Network-Code-on-Load-Frequency-Control-and-Reserves.aspx
ACER_NEWS_0320	2013-06-26	Note about ACER’s informal opinion on the selection of the IT system to implement the intra-day market coupling	 On 16 May 2013 the European Electricity Regulatory (Florence) Forum called for a robust and timely dispute-resolution procedure to be put in place, with the involvement of ACER, to deal with the situation which had emerged in which the involved Power Exchanges (PXs) were unable to reach an unanimous decision on the selection of the IT system to implement the intra-day market coupling in the North-West Europe (NWE) region. Therefore, on 17 June 2013 the Agency issued an informal opinion on the preferred IT system. The Agency now expects that the involved PXs will follow the indication provided in the informal opinion and rapidly progress in the implementation of intra-day market coupling in the NWE region. Find more information here.​	https://www.acer.europa.eu/Media/News/Pages/Note-about-ACER%E2%80%99s-informal-opinion-on-the-selection-of-the-IT-system-to-implement-the-intra-day-market-coupling.aspx
ACER_NEWS_0321	2013-06-25	ACER invites interested parties to its first public debriefing	 ​The ACER Board of Regulators (BoR) will organise on 17th July 2013 a public debriefing for presenting the recent activities of the Agency and the role of the BoR. The event will take place at the Centre de Conference Albert Borschette in Brussels immediately after the 30th ACER Board of Regulators (BoR) plenary meeting. Lord Mogg, Chair of the BoR and Alberto Pototschnig, ACER Director will provide the debriefing and will be available for questions.   You can access here your invitation and registration link. In the interest of increasing transparency and awareness of the Agency’s work and on its operation, ACER Board of Regulators will, on a quarterly basis, hold a public debrief to present recent activities of the Agency and the role of the Board of Regulators (BoR). The debriefing is open to the participation of all interested parties but is subject to prior registration. Due to strict security requirements, in order to have access to the European Commission venue, please note that you must bring with you the e-pass which you will receive upon registration. 	https://www.acer.europa.eu/Media/News/Pages/ACER-Board-of-Regulators-invites-interested-parties-to-its-first-public-debriefing-.aspx
ACER_NEWS_0322	2013-06-20	ACER calls for improvements in the Network Code on Operational Planning and Scheduling	 ​On 19 June 2013, ACER adopted its opinion on the Network Code on Operational Planning and Scheduling. In the document ACER commends ENTSO-E for the effort in preparing the Network Code, which mostly complies with the criteria and requirements defined in the Framework Guidelines on Electricity System Operation.  ACER also notes that the timely adoption of this Network Code is important for the security of supply, as well as the completion and well-functioning of the internal market in electricity and cross-border trade, including the delivery of benefits to customers and the facilitation of the EU’s targets for the penetration of renewable energy sources. However, in its opinion ACER also highlights a few areas where improvement is needed before it can be satisfied that the Network Code is fully in line with the Framework Guidelines and can be recommended for adoption to the European Commission. The main areas of concern are the national scrutiny, transparency, compatibility and coherence with the other network codes developed pursuant to Articles 6 and 8(6) of Regulation (EC) No 714/2009, performance indicators as well as the scope and application of the Network Code. ACER considers that these areas can be addressed within a reasonable period, through targeted amendments to the Network Code, by improving the drafting of the Network Code provisions or, where relevant, amending the supporting document. To this end, the Agency is fully committed to support ENTSO-E in this process.   Annexes to the opinion: The Network Code on Operational Planning and Scheduling submitted on 29 March; ENTSO-E’s supporting document to the submitted Network Code: Supporting Document for the Network Code on Operational Planning and Scheduling. 	https://www.acer.europa.eu/Media/News/Pages/ACER-calls-for-improvements-in-the-Network-Code-on-Operational-Planning-and-Scheduling-.aspx
ACER_NEWS_0323	2013-06-12	ACER will hold a public workshop on REMIT implementation	 ​The Agency will organise a public workshop on REMIT implementation in Ljubljana on 11 July 2013, from 12.00 to 16.00. For attending, please register here. The following topics will be addressed and discussed during the workshop:  Effective disclosure of inside information according to Article 4 of REMIT, including the role of platforms and news service providers Registration of market participants according to Article 9 of REMIT, including a demonstration of the Centralised European Register for Market Participants (CEREMP) Trade and fundamental data collection according to Article 8 of REMIT, including the outcome of the public consultation on technical requirements This workshop is intended to provide opportunities for stakeholders to express their views on the above mentioned topics. The input received during the workshop will be taken into consideration for the Agency’s ongoing work on the implementation of REMIT, including the preparation of the 3rd edition of ACER Guidance on the application of REMIT.   A workshop programme is available here. Please consult the ACER website to get the latest update.    	https://www.acer.europa.eu/Media/News/Pages/ACER-will-held-a-public-workshop-on-REMIT-implementation.aspx
ACER_NEWS_0324	2013-06-11	ACER participated in the G20 Outreach Energy Regulators Round Table	 ​In the framework of the forthcoming G20 Summit, to be held in St. Petersburg on 5-6 September 2013, the Russian Presidency had asked the Federal Tariff Service of the Russian Federation (FTS of Russia) to develop a regulatory agenda and organise a G20 Outreach Energy Regulators Round Table. Alberto Pototschnig, the Director of the Agency, joined other senior representatives from the national energy regulators of G20 countries and regulators’ organisations in a meeting hosted by the FTS of Russia in Kazan on 3-4 June 2013. A Statement containing a shared perspective on “Sound Regulation and Promoting Investment in Energy Infrastructure” was agreed at the meeting. In the Statement, energy regulators express their commitment to helping, through their actions, to address the challenges faced by global energy markets.	https://www.acer.europa.eu/Media/News/Pages/ACER-participated-in-the-G20-Outreach-Energy-Regulators-Round-Table-.aspx
ACER_NEWS_0325	2013-05-29	ACER calls for improvements in the Network Code on Operational Security	 On 28 May 2013, ACER adopted its opinion on the Network Code on Operational Security.   ACER commends ENTSO-E for the effort in preparing the Network Code, which mostly complies with the criteria and requirements defined in the Framework Guidelines on Electricity System Operation.  ACER also notes that the timely adoption of this Network Code is important for the security of supply, as well as the completion and well-functioning of the internal market in electricity and cross-border trade, including the delivery of benefits to customers and the facilitation of the European Union’s targets for the penetration of renewable energy sources.   However, in its opinion ACER highlights a few areas where improvement is needed before it can be satisfied that the Network Code is fully in line with the Framework Guidelines and can be recommended for adoption to the European Commission.   The main areas of concern are the compatibility and coherence with the other network codes developed pursuant to Articles 6 and 8(6) of Regulation (EC) No 714/2009 (particularly in the area of network connection rules), the national scrutiny, information exchange and performance indicators.   ACER considers that these areas can be addressed within a reasonable period, through targeted amendments to the Network Code, by improving the drafting of the Network Code provisions or, where relevant, amending the supporting document. To this end, the Agency is fully committed to support ENTSO-E in this process.   Additional information to the opinion:   The Network Code on Operational Security submitted on 28 February; ENTSO-E’s supporting document to the submitted Network Code: Supporting Document for the Network Code on Operational Security.	https://www.acer.europa.eu/Media/News/Pages/ACER-calls-for-improvements-in-the-Network-Code-on-Operational-Security-.aspx
ACER_NEWS_0326	2013-05-22	ACER Annual Conference 2013 analyses the progress of the EU single energy market	" Conference Press releaseConference speakers presentationsConference photos During ACER Annual Conference 2013 held on Friday, 17 May 2013, in Ljubljana (Slovenia), ACER Director Alberto Pototschnig stressed that “the objectives of the EU energy policy, including the completion of the internal market by 2014, can only be achieved with a concerted and constructive effort of all relevant parties”. The EU Commissioner for Energy, Günther Oettinger, during his intervention highlighted some of the achievements reached so far thanks to that collaboration: “The first EU-wide Network Code, on allocation of transport capacity in gas pipelines, recently adopted by the Gas Committee, and many more of the most important codes, also in electricity, are in their final stages of preparation” he said. Our ability to make so much progress on network codes in such a short period of time is thanks to ACER, to the ENTSOs, and the input of all stakeholders involved”.   ""Energy Markets: 2014 and Beyond"" was the main theme of the 2nd Annual Conference of the EU Agency for the Cooperation of Energy Regulators (ACER). The event, gathered key representatives from the EU institutions, energy sector stakeholders and market players. The Conference focused on what still needs to be achieved to meet the 2014 energy market integration goal set by the EU Council in 2011, for the benefit of European energy consumers and citizens, and the challenges awaiting the energy sector farther ahead. "	https://www.acer.europa.eu/Media/News/Pages/ACER-Annual-Conference-2013-analyses-the-progress-of-the-EU-single-energy-market-.aspx
ACER_NEWS_0327	2013-04-26	ACER finds that gas Transit Contracts in seven EU Member States do not comply with EU rules	 The Agency’s report on gas transit contracts published today found that the compliance of these contracts with the legal requirements of the Third Energy Package, as well as competition law, remains one of the key shortcomings in some parts of the EU. The inquiry shows that legacy transit contracts remain in at least seven countries, and in most cases there is evidence that gas in transit is treated differently compared to gas for national consumption. The report provides an overview of the results of the inquiry and presents an analysis of the access regime and regulatory treatment of the historical long-term contracts for the transfer of natural gas within the EU for the purpose of delivery to another country. The findings of the report are based on an inquiry started by ACER in June 2011 and performed during the course of 2012 and the first quarter of 2013 and have been recently made available to the 23rd Madrid Forum.  	https://www.acer.europa.eu/Media/News/Pages/ACER-finds-that-gas-Transit-Contracts-in-seven-EU-Member-States-do-not-comply-with-EU-rules-.aspx
ACER_NEWS_0328	2013-04-23	ACER observes high compliance with gas transparency requirements but full conformity still to be achieved	 The ACER analysis on transparency in gas markets published today reveals that the level of compliance with transparency requirements is generally high and that Transmission System Operators (TSOs) are making remarkable improvements in both the content and the form of the information they publish. A fair degree of compliance is currently observed in a majority of areas, and significant steps have also been taken in other areas where there is still however room for improvement. The inquiry was carried out in cooperation with TSOs, ENTSOG and national regulatory authorities (NRAs). The analysis presented in this document covers 43 TSOs from 21 EU Member States. The analysis was initiated at the request of network users for further transparency and user-friendliness in TSOs’ websites, and following an invitation from the European Commission and from the European Gas Regulatory Forum (Madrid Forum). The study was carried out over the year 2012 and the first quarter of 2013 and looked at the level of compliance with the requirements of Chapter 3, Annex 1 of Regulation (EC) No 715/2009. The results of this analysis have been presented at the 22nd and 23rd Madrid Forum editions in October 2012 and April 2013, respectively. ​	https://www.acer.europa.eu/Media/News/Pages/ACER-observes-high-compliance-with-gas-transparency-requirements-but-full-conformity-still-to-be-achieved.aspx
ACER_NEWS_0329	2013-04-17	ACER organises a public workshop on technical requirements for data reporting under REMIT	 ​The Agency will organise a public workshop on technical requirements for data reporting under REMIT in Ljubljana on 25 April 2013, from 12.00 to 16.30. The aim is to ensure transparency and full involvement of stakeholders by collecting their views on two public consultation documents: the “Draft REMIT Technical Standards for Trade Reporting” and the “Draft REMIT Guidelines for the registration of Registered Reporting Mechanisms and for the registration of Regulated Information Services”. For attending the workshop, please register here or send an email to consultation2013R01@acer.europa.eu with your details. The draft agenda is available here.	https://www.acer.europa.eu/Media/News/Pages/ACER-organises-a-public-workshop-on-technical-requirements-for-data-reporting-under-REMIT.aspx
ACER_NEWS_0330	2013-04-04	ACER publishes opinion on European gas transmission system operators’ Gas Regional Investment Plans	 ​The Agency has adopted the Opinion on European gas transmission system operators’ Gas Regional Investment Plans (GRIPs) 2011(12) - 2020(21) on 26 March 2013.	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-opinion-on-European-gas-transmission-system-operators%E2%80%99-Gas-Regional-Investment-Plans--.aspx
ACER_NEWS_0331	2013-04-04	ACER organises a workshop on the Network Code on Operational Planning and Scheduling	 ​On 29 March 2013, the Agency received ENTSO-E Network Code on Operational Planning and Scheduling, including its supporting document. Pursuant to Article 6(7) of Regulation (EC) No 714/2009, ACER shall provide a reasoned opinion on the network code within a period of three months. This opinion shall assess the compliance of the network code with the Framework Guidelines on Electricity System Operation adopted by the Agency on 2 December 2011.   In order to ensure transparency and full involvement of stakeholders as early as possible in the process, the Agency organises a workshop in Ljubljana on 26 April 2013, from 12.00 to 16.30, to collect stakeholders’ views on the Network Code on Operational Planning and Scheduling and its supporting document.   Stakeholders who wish to attend the workshop are kindly requested to register as soon as possible and no later than noon, 18 April 2013.   This workshop shall give the opportunity for European-wide associations representing members who have a direct stake in the context of the Network Code on Operational Planning and Scheduling to present their views on this network code and its supporting document. More information for European-wide associations wishing to participate to the workshop and provide a presentation may be found here. Those associations are kindly requested to send us an email for participation to Operational_Planning_and_Scheduling_NC@acer.europa.eu as soon as possible and no later than noon, 18 April 2013.   A workshop programme will be available online as soon as possible. Please consult ACER web page from time to time to get the latest updates.	https://www.acer.europa.eu/Media/News/Pages/ACER-organises-a-workshop-on-the-Network-Code-on-Operational-Planning-and-Scheduling-.aspx
ACER_NEWS_0332	2013-04-04	ACER recommends the amended Network Code on Gas Balancing for adoption 	 On the 25 March 2013, the Agency recommended the revised Network Code on Gas Balancing in Transmission Systems to the European Commission for adoption in comitology procedure. The revised network code is in close conformity with the Framework Guidelines and the Reasoned Opinion of the Agency. The implementation of new gas balancing rules especially with regard to TSOs’ and network users’ shared balancing responsibilities and the new provisions on nominations, re-nominations, imbalance charges, within-day obligations and information provision will facilitate cross-border gas trade as well as contribute to the development of a competitive and efficient gas wholesale market in Europe. ENTSOG resubmitted the amended Network Code to the Agency on 21 February 2013 and accompanied the code with an explanatory document concerning the amendments made. You can find additional information on gas balancing in transmission networks here.​	https://www.acer.europa.eu/Media/News/Pages/ACER-recommends-the-amended-Network-Code-on-Gas-Balancing-for-adoption-.aspx
ACER_NEWS_0333	2013-03-27	ACER recommends the adoption of the Network Code for Requirements for Grid Connection Applicable to all Generators	 On 25 March 2013, ACER adopted a recommendation for the adoption of the Network Code for Requirements for Grid Connection Applicable to all Generators by the European Commission, which is subject to amendments to the significance test for emerging technologies.   ACER also raised concerns on the drafting of the provisions in the Network Code related to the national scrutiny of requirements in case a TSO-is granted public authority or decision competence according to national law.   Additional information:   ENTSO-E’s letter for the resubmission of the network code; The amended network code in clean version; The amended network code in track change version; ENTSO-E’s response to ACER’s opinion on the RfG, ENTSO-E’s supporting document: Network Code “Requirements for Generators” in view of the future European electricity system and the Third Package network codes; ENTSO-E’s supporting document: Requirements in the context of current practices; ENTSO-E’s supporting document: Justification outlines; ENTSO-E’s supporting document: Evaluation of comments; ENTSO-E’s supporting document: 3rd User Group meeting on “Network Code for Requirements for Grid Connection applicable to all Generators” (NC RfG), Final Minutes.   	https://www.acer.europa.eu/Media/News/Pages/ACER-recommends-the-adoption-of-the-Network-Code-for-Requirements-for-Grid-Connection-Applicable-to-all-Generators.aspx
ACER_NEWS_0334	2013-03-27	ACER recommends the adoption of the Network Code on Demand Connection	" ​On 25 March 2013, ACER adopted its opinion and a recommendation on the Network Code on Demand Connection.  ACER acknowledges that the Network Code is in line with the Framework Guidelines on Electricity Grid Connections, and the objectives stated therein, and thus recommends its adoption by the European Commission. ACER recognises the potential for notable benefits deriving from the timely, effective and efficient rollout of demand side response in the near future; however, it does not consider that the Network Code is the best vehicle for delivery of demand side response at distribution level. Moreover, ACER flags a number of areas in which the Network Code should be improved. Since these improvements mostly relate to drafting and do not affect the compliance with the Framework Guidelines on Electricity Grid Connections, ACER advocates that they are addressed by the European Commission when adopting the Network Code. The main areas of improvements relate to the provisions of the Network Code related to national scrutiny, the scope of the national scrutiny of the reactive power ranges to be implemented at the national level, the roles and responsibilities of different parties and processes with regard to the demand side response requirements, the roles and responsibilities of aggregators (including the clarification of the different possible approaches to demand aggregation) and the compliance testing and monitoring for small grid users. Additional information and annexes to opinion and recommendation:   ENTSO-E’s letter for the resubmission of the network code; The amended network code in track change version; ENTSO-E’s supporting document: Frequently Asked Questions ENTSO-E’s supporting document: Justification Outlines ENTSO-E’s supporting document:Evaluation of comments ENTSO-E Supporting Document: ""How can the DCC facilitate Demand Side Response measures across Europe?"""	https://www.acer.europa.eu/Media/News/Pages/ACER-recommends-the-adoption-of-the-Network-Code-on-Demand-Connection-.aspx
ACER_NEWS_0335	2013-03-20	ACER recommends adoption of CACM Network Code subject to specific amendments	 ​On 14 March 2013, ACER issued a Recommendation to the European Commission (EC) for the adoption of the Network Code on Capacity Allocation and Congestion Management for Electricity (CACM). The Recommendation was issued after receiving a letter from ENTSO-E informing that they will not need to use their right to resubmit the amended CACM Network Code to the Agency. The adoption proposed is subject to specific amendments addressing some concerns raised by ACER in its Opinion on the Code of 19 December 2012. Among those, the entry into force of the Code; the capacity calculation; and the redispatching and countertrading arrangements.In the document published today, the Agency also recommends that the EC reviews other articles of the Network Code related to governance of the day-ahead and intraday market.More information on the CACM process here.	https://www.acer.europa.eu/Media/News/Pages/ACER-recommends-adoption-of-CACM-Network-Code-subject-to-specific-amendments.aspx
ACER_NEWS_0336	2013-03-12	ACER issues an Opinion on Capacity Markets upon request of the European Parliament	 There is a growing concern in several EU Member States that electricity markets, given the current market design and the growing shares of (intermittent) renewable power generation, will not be able to deliver sufficient capacity to meet electricity demand at all times. The political sensitivity to blackouts, as well as uncertainties about when investors will build new generation based on market prices, has compelled a number of Member States to intervene in order to ensure that the required amount of capacity is available. Some Member States intervene or have the intention to intervene by introducing so-called capacity markets.It is in this context that the Agency for the Cooperation of Energy Regulators, upon request of the European Parliament’s Committee for Industry, Research and Energy (ITRE), provided its opinion of 15 February 2013 on capacity markets.​	https://www.acer.europa.eu/Media/News/Pages/ACER-issues-an-Opinion-on-Capacity-Markets-upon-request-of-the-European-Parliament.aspx
ACER_NEWS_0337	2013-03-12	ACER organises a workshop on the Network Code on Operational Security	 The Agency organises on the 9th April 2013 in Ljubljana a workshop to collect stakeholders’ views on the Network Code on Operational Security and its supporting document. You can register here for the workshop. If you represent a European-wide association and would like to be a speaker have a look here. At the end of February the Agency received ENTSO-E Network Code on Operational Security, including its supporting document. The purpose of this workshop is to ensure transparency and full involvement of stakeholders, as early as possible in the process. Furthermore, it will allow to take into consideration the substantial changes made to the network code following the public consultation held by ENTSO-E. Please consult the Agency’s website from time to time to get the latest updates.​	https://www.acer.europa.eu/Media/News/Pages/ACER-organises-a-workshop-on-the-Network-Code-on-Operational-Security.aspx
ACER_NEWS_0338	2013-03-11	ACER publishes the 2012 report on regional initiatives for completing the EU gas and electricity market	 ​Among the main achievements highlighted in the Regional Initiatives Status Review Report 2012 related to gas is the development of the Roadmap for the early implementation of the Network Code on Capacity Allocation Mechanisms (CAM NC), which represents a step forward for the GRI, as it adopts with it a more project-oriented and cross-regional approach. With regard to the Electricity Regional Initiative (ERI), most key milestones for the European Price Coupling Project have been reached. More information here.	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-the-2012-report-on-regional-initiatives-for-completing-the-EU-gas-and-electricity-market-0312-2881.aspx
ACER_NEWS_0339	2013-02-18	ACER publishes the 2012 Report on regional initiatives for completing the EU gas and electricity market	 Among the main achievements highlighted in the ACER Regional Initiatives Status Review Report 2012 ,  the development of the Roadmap for the early implementation of the Network Code on Capacity Allocation Mechanisms (CAM NC) represents a step forward for the Gas Regional Initiative, as it adopts with it a more project-oriented and cross-regional approach. With regard to the Electricity Regional Initiative (ERI) where four of such Roadmaps have been in place since the end of 2011, most foreseen key milestones towards the creation of the Internal Electricity Market have been reached although some delay has been experienced. Progress and challenges in the electricity field The European Price Coupling project has experienced delay but the 2014 deadline is still reachable: in spite of the obstacles, the launch of the North-West Europe/Price Coupling of Regions project in November 2013 and its fast extension to neighboring regions are the main elements to turn this challenge into a success. The Intraday project acknowledged a major delay, but a pilot solution is to be delivered in 2013: although a major Power Exchanges (PXs)’ disagreement severely delayed the project, the situation has been settled with the development of a call for tender. Once the outcome is known, Transmission System Operators (TSOs) and PXs will go ahead with the implementation with the market participants’ involvement. Harmonised allocation rules for long-term rights are on track: following the work on the “wish-list”, its finalisation and implementation are the first challenge. In parallel to the ongoing extension of CASC.EU, a regional platform dedicated to the allocation of transmission rights, integration of the current bilaterally managed borders to existing platforms is another key target. Finally, the impact of the review of the Markets in Financial Instruments Directive (MiFID II) and of the existence of different forward market organisations in Europe will also be carefully addressed. The implementation of the flow-based method has been postponed due to operational difficulties and the loop-flow issue: following difficult discussions on technical parameters or the loop-flow issue, both the Central-West Europe and the Central-East Europe regions should progress thanks to the very last developments. Progress and challenges in the gas field Early implementation of Capacity Allocation Mechanisms (CAM) and CAM pilot projects: the elaboration of the CAM Roadmap represents a step forward for the Gas Regional Initiative, which adopts with it a more project-oriented and cross-regional approach. The CAM Roadmap is composed of several pilot projects and platforms aiming at the early implementation of coordinated, market-based allocation of bundled cross-border capacity products in line with the CAM Network Code (NC) provisions. The CAM Roadmap has been endorsed by ACER’s Board of Regulators and ENTSOG’s Board in January 2013 and now enters its implementation stage. The experience gained from the CAM Roadmap may lead to the development of similar Roadmaps for the early implementation of NCs in other areas such as Gas Balancing and Interoperability. Other contributions of the GRI projects to the European single market: in addition to the work on the CAM Roadmap and pilot projects on CAM, the three gas regions (North-West, South and South South-East) have been working extensively during 2012 on a number of regional projects in different areas, in conformity with their respective Work Plans 2011-2014. The Status Review Report summarises the main achievements of these projects in 2012. The main challenge for the GRI in 2013 is to remain a forum achieving tangible results in specific projects on different areas, in line with the Work Plans 2011-2014. Next to that, the GRI should continue to be used for the exchange of information, sharing of good practices among regulators and operators, and learning from the experience in regional projects.	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-the-2012-Report-on-regional-initiatives-for-completing-the-EU-gas-and-electricity-market-.aspx
ACER_NEWS_0340	2013-02-18	ACER publishes opinions on ENTSOG's Annual Winter Supply Outlook and Annual Report	 ​The Agency has adopted an Opinion on ENTSOG’s Winter Supply Outlook 2012/13, where it appreciates ENTSOG’s consideration of additional High Daily Demand (two-week period of high-daily demand and supply disruption case) and an enlarged geographical scope. The Agency also suggests ENTSOG to devote greater attention to the analysis of supply and transmission trends and actual gas flows.ACER has also adopted an Opinion on ENTSOG’s 2011 Annual Report. The document provides concise information and a good coverage of ENTSOG’s priorities related to the development of network codes, the preparation of a ten-year network development plan, supply adequacy outlook, seasonal supply outlooks, and operational tools, as well as the completion of the operational and functional establishment of ENTSOG. The Agency recommends the next Annual Report to be somewhat more expanded with precise information, in order to avoid any potential doubts about the adequacy of ENTSOG’s activities. 	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-opinions-on-ENTSOG's-Annual-Winter-Supply-Outlook-and-Annual-Report.aspx
ACER_NEWS_0341	2012-12-21	ACER calls for amendments of the Network Code on Capacity Allocation and Congestion Management for Electricity	 On 19 December 2012, ACER issued its Opinion on the Network Code on Capacity Allocation and Congestion Management for Electricity (CACM). ACER welcomes the significant effort of ENTSO-E to define requirements and responsibilities of TSOs and other entities performing functions within coordinated capacity calculation, allocation and congestion management for the day ahead and intraday timeframe. ACER also commends the stakeholders’ engagement by ENTSO-E in the preparation of this Network Code. However, in its opinion, ACER highlights a few areas where the Network Code does not fully comply with the respective Framework Guidelines. As this Network Code is pivotal to the completion and functioning of the Internal Energy Market, ACER invites ENTSO-E to address the concerns raised in the opinion and to submit a revised Network Code to ACER as soon as possible. ​	https://www.acer.europa.eu/Media/News/Pages/ACER-calls-for-amendments-of-the-Network-Code-on-Capacity-Allocation-and-Congestion-Management-for-Electricity.aspx
ACER_NEWS_0342	2012-12-13	ACER organises a Consultation workshop on Framework Guidelines on Harmonised Gas Transmission tariff structures	 On 23 January 2013, ACER will held  a Consultation workshop on Framework Guidelines on Harmonised Gas Transmission tariff structures in Ljubljana and Brussels, connected through videoconference. The Agency aims at providing early indication to stakeholders of likely changes to the draft for the above mentioned Framework Guidelines, based on a recently concluded Public consultation. Click here for Registration. Here you can find the latest agenda. ​	https://www.acer.europa.eu/Media/News/Pages/ACER-organises-a-Consultation-workshop-on-Framework-Guidelines-on-Harmonised-Gas-Transmission-tariff-structures.aspx
ACER_NEWS_0343	2012-12-19	Workshop on the Network Code on Demand Connection	 At the beginning of January 2013, the Agency shall receive ENTSO-E Network Code on Demand Connection, including its supporting documents. Pursuant to Article 6(7) of Regulation (EC) No 714/2009, the Agency shall provide a reasoned opinion on the network code within a period of three months. This opinion shall assess the compliance of the network code with the Framework Guidelines on Electricity Grid Connections adopted by the Agency on 20 July 2011.  Considering the substantial changes made to the network code following the public consultation held by ENTSO-E and in order to ensure transparency and full involvement of stakeholders, as early as possible in the process, the Agency organises on 23 January 2013 a workshop in Ljubljana, from 12.00 to 16.30, to collect stakeholders’ views on the Network Code on Demand Connection and its supporting documents. Stakeholders who wish to attend the workshop are kindly requested to register here as soon as possible and no later than noon, 12 January 2013. This workshop shall give the opportunity for European-wide associations representing members who have a direct stake in the context of the Network Code on Demand Connection to present their views on this network code and its supporting document. More information for European-wide associations wishing to participate to the workshop and provide a presentation may be found here. Please consult the Agency web page from time to time to get the latest updates.          	https://www.acer.europa.eu/Media/News/Pages/Workshop-on-the-Network-Code-on-Demand-Connection.aspx
ACER_NEWS_0344	2012-11-09	ACER pu​blishes recommendations on the records of wholesale energy market transactions to the European Commission	 The purpose of these recommendations is to assist the Commission in the preparation of implementing acts to be adopted in accordance with REMIT. The Recommendations were provided to the Commission on 23 October 2012 and are made public today. Have a look by clicking her​e​.​	https://www.acer.europa.eu/Media/News/Pages/ACER-pu%E2%80%8Bblishes-recommendations-on-the-records-of-wholesale-energy-market-transactions-to-the-European-Commission.aspx
